CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15605711,Surname_5711,590,France,Male,58,8,193760.5772031827,4,0,0,45777.10845449341,0
15605712,Surname_5712,621,Spain,Male,58,5,33145.42672589371,4,1,0,100595.96048533116,0
15605713,Surname_5713,408,France,Male,74,8,197646.59430732767,2,1,1,89503.28071349394,0
15605714,Surname_5714,636,France,Female,49,3,222177.57146814623,1,0,0,187688.92280398353,0
15605715,Surname_5715,775,Spain,Male,72,2,215310.7078582561,2,1,1,153603.9944041719,0
15605716,Surname_5716,551,Germany,Male,23,2,163218.28936434753,3,1,1,98041.54837503543,0
15605717,Surname_5717,381,Germany,Female,56,7,125191.40720007762,3,0,1,125340.05028572139,1
15605718,Surname_5718,792,France,Male,26,1,218646.6781001802,3,1,1,182429.1232297458,0
15605719,Surname_5719,511,France,Male,49,5,129767.81506340428,3,1,1,167933.4264005796,0
15605720,Surname_5720,604,Germany,Female,53,8,47527.78199437296,4,1,1,126936.162275721,0
15605721,Surname_5721,603,Germany,Male,33,8,235708.25802605876,3,0,0,183910.5120112762,0
15605722,Surname_5722,358,Spain,Male,29,7,93322.66496922834,4,0,1,82254.52337281952,0
15605723,Surname_5723,814,Germany,Female,58,7,156087.2570396087,2,0,0,149304.28569499476,0
15605724,Surname_5724,488,France,Male,84,0,49786.451998547556,4,0,0,13061.871892251285,1
15605725,Surname_5725,829,Spain,Male,75,10,27634.908997890256,4,0,1,120765.01736564514,0
15605726,Surname_5726,359,France,Male,26,6,137759.61255469554,1,0,0,36025.99234422929,0
15605727,Surname_5727,563,France,Male,34,0,138648.6374583835,3,0,1,109617.14747942914,0
15605728,Surname_5728,622,France,Male,22,8,92435.58487529938,3,0,0,56837.149609505,0
15605729,Surname_5729,673,France,Female,43,2,77934.63316042956,3,1,1,82329.7779968795,0
15605730,Surname_5730,397,Spain,Male,18,0,93543.37188373374,2,1,1,160511.27311251112,0
15605731,Surname_5731,785,Germany,Male,18,7,198786.3999656254,3,0,0,21134.91419523848,0
15605732,Surname_5732,460,Germany,Male,52,6,89433.69798130829,3,0,1,112106.27458249063,0
15605733,Surname_5733,502,France,Female,26,1,230343.1684137924,3,0,1,37525.981453521126,0
15605734,Surname_5734,472,France,Female,55,6,28240.616947770053,1,1,0,118915.80392383246,0
15605735,Surname_5735,754,France,Female,21,4,232894.07370147845,4,0,1,130382.70337803614,0
15605736,Surname_5736,706,Germany,Male,69,6,172387.00138451316,1,1,0,44596.328144126506,0
15605737,Surname_5737,451,France,Male,36,9,86087.73137185255,3,0,1,11133.674445979243,0
15605738,Surname_5738,590,Spain,Male,22,6,1713.805819081593,4,0,1,26236.129375145127,1
15605739,Surname_5739,670,France,Male,65,1,200607.90550285857,1,1,0,141026.44694410492,0
15605740,Surname_5740,540,France,Male,80,1,242331.86574289523,3,1,1,82218.77707094549,1
15605741,Surname_5741,566,Germany,Female,55,6,245609.84022823418,3,1,0,80850.04943313381,0
15605742,Surname_5742,400,Spain,Male,69,2,105851.30255921237,1,1,0,141459.18446556115,0
15605743,Surname_5743,641,France,Male,63,3,17626.09888423847,4,0,0,104455.15564925472,0
15605744,Surname_5744,430,Germany,Female,26,6,78438.44643556084,4,1,1,131046.18979365322,0
15605745,Surname_5745,838,Spain,Female,67,1,77435.05750335802,1,0,0,184672.48445556097,0
15605746,Surname_5746,732,Spain,Female,91,1,25595.31048584912,3,0,0,106304.18430891629,0
15605747,Surname_5747,437,Germany,Female,83,8,131179.14939164364,4,1,1,131226.6798264399,1
15605748,Surname_5748,543,Germany,Female,55,10,151144.6196210946,1,0,0,131545.5413107368,0
15605749,Surname_5749,453,France,Male,44,0,182204.76957639898,1,0,1,111592.71581807072,0
15605750,Surname_5750,620,Spain,Male,37,2,12753.436141405062,1,0,0,136242.35186771635,0
15605751,Surname_5751,445,France,Male,79,9,68849.33244645508,4,1,1,168525.6099860375,1
15605752,Surname_5752,772,Spain,Male,91,3,88800.87556818653,2,1,1,163487.9168718464,0
15605753,Surname_5753,728,France,Male,33,4,223060.339918188,2,1,1,20881.21653918673,0
15605754,Surname_5754,547,France,Female,30,2,225348.00288465037,2,0,1,190839.59068225202,0
15605755,Surname_5755,350,Germany,Male,37,8,64992.96602988921,2,0,1,170968.14748562226,0
15605756,Surname_5756,844,France,Male,41,4,121832.7643492666,2,1,1,194414.46663800362,1
15605757,Surname_5757,756,France,Female,67,6,106189.09077458421,3,1,0,46875.08315293062,0
15605758,Surname_5758,727,Germany,Female,24,10,131676.894282373,1,1,0,111917.57917777584,0
15605759,Surname_5759,516,Spain,Male,46,6,71528.69623687888,2,1,1,93579.77813649455,1
15605760,Surname_5760,475,Germany,Male,22,10,115730.41185929134,4,0,0,81621.91775239228,0
15605761,Surname_5761,662,France,Female,52,8,36342.602311791205,1,0,1,87238.02425045156,0
15605762,Surname_5762,430,Germany,Male,82,1,177387.6123365764,4,0,0,181687.92831695682,1
15605763,Surname_5763,767,France,Female,87,2,92435.11761346569,4,0,1,142704.7249218507,0
15605764,Surname_5764,600,France,Male,91,3,135604.17323339803,4,1,0,71702.47952272082,1
15605765,Surname_5765,518,Germany,Female,24,7,151150.30437567763,3,1,0,81986.88064761442,0
15605766,Surname_5766,826,Spain,Female,61,0,209131.42405694426,4,0,1,99019.03811796971,0
15605767,Surname_5767,422,France,Female,89,8,20439.84208751509,1,1,0,79716.70025317202,0
15605768,Surname_5768,490,Germany,Male,30,4,120685.03736303466,1,0,1,49913.90994737072,0
15605769,Surname_5769,419,France,Female,55,3,223518.0200758538,3,1,1,92715.93357225132,0
15605770,Surname_5770,611,France,Female,30,7,82449.37737433189,3,1,0,25110.004092864605,0
15605771,Surname_5771,689,France,Male,71,8,111131.54302763309,1,0,0,172339.86961659757,0
15605772,Surname_5772,657,Spain,Male,61,2,21268.59792228014,1,0,0,166725.28351276147,0
15605773,Surname_5773,594,Spain,Male,30,3,187668.33663960043,4,0,1,179464.96491847688,0
15605774,Surname_5774,352,Germany,Female,42,0,21255.3940748173,4,0,0,94723.00359274913,0
15605775,Surname_5775,686,Germany,Female,41,2,157744.51392613628,3,0,0,133733.55851209426,0
15605776,Surname_5776,412,Spain,Female,46,9,93561.2766712281,2,1,0,163898.77139726424,1
15605777,Surname_5777,398,France,Male,87,4,84539.87950779022,4,1,0,69822.8423205235,0
15605778,Surname_5778,425,France,Male,35,7,146375.9233950193,4,1,0,130343.08283874588,1
15605779,Surname_5779,717,France,Female,22,0,141917.30892710565,2,0,0,93264.12344013878,1
15605780,Surname_5780,524,Germany,Male,35,0,101363.24458143186,4,0,1,81005.02455635997,1
15605781,Surname_5781,458,Spain,Male,80,2,69586.14196112136,2,0,0,173299.96495477308,0
15605782,Surname_5782,532,France,Female,54,8,127042.19000460306,2,1,1,128574.82714113715,0
15605783,Surname_5783,541,France,Female,88,8,66775.6498522552,1,1,1,128445.14842299359,0
15605784,Surname_5784,414,France,Male,72,0,25660.332066819752,2,1,0,39804.11862153604,1
15605785,Surname_5785,686,Spain,Female,90,3,199788.11182572803,2,1,1,75914.45884663306,1
15605786,Surname_5786,800,France,Male,29,7,175577.47779978442,3,1,0,169839.06904399567,0
15605787,Surname_5787,823,France,Male,69,1,21087.74068249386,3,0,1,50563.506148802815,0
15605788,Surname_5788,620,Germany,Female,74,3,40651.40093666766,3,1,0,194388.08976692104,1
15605789,Surname_5789,449,Germany,Female,63,6,25041.66987536477,4,0,1,168056.48123484553,0
15605790,Surname_5790,381,France,Male,61,6,197677.55629987313,3,0,0,60846.766512345406,0
15605791,Surname_5791,701,France,Male,41,4,193217.71577871084,1,1,0,30561.604096042418,0
15605792,Surname_5792,477,Germany,Female,26,6,102008.65502746825,1,1,0,42215.580928553216,0
15605793,Surname_5793,801,France,Male,29,5,205350.19711918323,1,1,1,56018.385126846566,1
15605794,Surname_5794,751,Spain,Male,26,1,243489.7267010323,4,1,0,55171.98105104622,0
15605795,Surname_5795,718,Germany,Male,39,8,242616.77056355795,2,0,1,13093.069258705977,1
15605796,Surname_5796,688,France,Male,34,4,245214.36783654836,2,0,0,145907.30762512304,0
15605797,Surname_5797,392,France,Male,50,1,211596.16997269576,1,0,0,195642.68348692154,0
15605798,Surname_5798,721,France,Female,64,5,54246.99112473252,2,1,1,64422.50425956298,1
15605799,Surname_5799,768,France,Male,32,9,14354.506649189303,2,0,0,13092.970736547597,1
15605800,Surname_5800,837,Spain,Male,50,4,202914.9689043959,2,0,1,184478.92040621812,0
15605801,Surname_5801,427,Spain,Female,32,1,77135.93698656479,4,0,0,49177.96779905039,1
15605802,Surname_5802,663,France,Female,44,9,84438.44190863406,2,0,1,11359.282590056593,0
15605803,Surname_5803,638,France,Female,78,9,18248.899806782378,2,0,1,52583.26793028091,0
15605804,Surname_5804,619,France,Male,85,6,178677.83361792297,4,0,0,29763.023953720673,0
15605805,Surname_5805,511,France,Male,65,9,107689.34826927235,3,0,0,147948.8996454338,0
15605806,Surname_5806,538,Germany,Female,25,1,51066.3760528301,1,0,1,10311.899882575566,0
15605807,Surname_5807,596,France,Female,23,6,163115.24095672963,4,1,0,93856.78686742544,1
15605808,Surname_5808,737,Spain,Female,80,5,244971.01549919113,4,0,1,103470.90098228153,0
15605809,Surname_5809,565,France,Female,19,3,124600.0778382034,1,1,1,158998.515829955,0
15605810,Surname_5810,664,Germany,Female,39,3,151592.54948779958,2,1,0,109249.23381281507,1
15605811,Surname_5811,762,Spain,Male,38,5,40714.33827208015,2,0,1,33700.13180724918,0
15605812,Surname_5812,688,France,Female,23,8,40239.321083149094,4,0,1,91031.23951183341,1
15605813,Surname_5813,739,France,Male,87,9,114560.35472844687,3,0,1,187572.27399450375,1
15605814,Surname_5814,726,France,Male,30,5,211190.09094935737,1,1,0,54992.81869336461,0
15605815,Surname_5815,830,France,Female,18,5,227287.50531271397,3,0,0,66898.98240429573,0
15605816,Surname_5816,782,Spain,Female,39,10,160437.92054649303,4,0,0,175919.1746395776,0
15605817,Surname_5817,517,Spain,Female,41,0,90129.93021356613,3,1,0,159333.30698530504,0
15605818,Surname_5818,688,Spain,Female,81,4,187509.8240647763,4,0,1,66148.1777174917,0
15605819,Surname_5819,542,Spain,Female,58,0,72985.0999860918,1,0,0,144590.8617458101,0
15605820,Surname_5820,802,France,Male,39,10,54888.27106598881,3,1,0,26171.959291191244,0
15605821,Surname_5821,632,Spain,Female,78,8,198856.88684897238,3,1,0,113168.86424192553,0
15605822,Surname_5822,685,Spain,Female,29,9,187829.5024245705,1,0,0,175485.4269984836,0
15605823,Surname_5823,739,France,Male,21,3,220526.3466923494,1,0,0,170078.29280981485,0
15605824,Surname_5824,837,France,Female,29,1,144120.97776309476,4,0,1,48540.61483763287,0
15605825,Surname_5825,362,Germany,Female,50,8,224178.64576325624,4,1,0,111301.43469315497,0
15605826,Surname_5826,589,France,Female,38,5,6619.591031445438,4,1,0,85707.59129711389,0
15605827,Surname_5827,669,France,Male,90,10,63428.96275001072,4,1,0,116562.56546999708,1
15605828,Surname_5828,795,Spain,Female,89,9,201113.633169356,4,0,0,24263.84127403686,1
15605829,Surname_5829,832,Spain,Female,91,2,105914.54832158006,1,1,1,196457.57232273614,0
15605830,Surname_5830,496,France,Female,91,1,59847.263735301414,3,0,0,117067.74338524333,0
15605831,Surname_5831,553,France,Female,89,5,199034.7686405679,2,1,1,32665.033939063014,0
15605832,Surname_5832,429,Spain,Male,69,9,205566.93052352054,2,0,0,132031.0001695422,0
15605833,Surname_5833,728,Germany,Female,64,5,114064.14508644957,4,1,1,11465.56305265837,0
15605834,Surname_5834,392,France,Male,76,8,116648.38609351405,2,0,0,11228.743721539968,0
15605835,Surname_5835,807,Germany,Female,64,4,195234.05854994777,3,1,1,44037.84803659033,0
15605836,Surname_5836,438,Spain,Female,73,10,192832.74140137836,3,0,1,61476.47659875854,0
15605837,Surname_5837,497,Spain,Female,30,8,216640.98430490328,4,1,0,60000.48524410435,1
15605838,Surname_5838,444,France,Male,61,4,161383.1520852084,2,0,1,94202.61642328234,0
15605839,Surname_5839,801,France,Female,52,1,46472.86492533459,1,1,1,107506.98960487527,0
15605840,Surname_5840,777,Spain,Female,46,0,137428.20091045747,1,1,0,90208.83592447489,0
15605841,Surname_5841,500,France,Male,73,8,95596.16559219253,4,0,1,81038.85454552094,0
15605842,Surname_5842,351,Germany,Female,22,9,6759.778742032013,3,0,0,137326.57612599735,0
15605843,Surname_5843,725,France,Female,84,6,49125.71551825973,2,1,1,57184.03518982128,0
15605844,Surname_5844,371,France,Female,70,2,51394.5388920907,3,1,0,129283.23988287873,0
15605845,Surname_5845,720,France,Female,77,5,20584.120211352612,4,0,1,191766.8325845072,0
15605846,Surname_5846,662,France,Male,23,9,113329.8996027998,3,1,1,99636.90692955288,0
15605847,Surname_5847,834,Spain,Male,65,3,127008.77282596867,2,1,1,107127.54780760496,1
15605848,Surname_5848,677,France,Male,52,8,85002.95429010654,3,0,1,148372.95670416806,0
15605849,Surname_5849,356,Spain,Female,35,1,103089.80641281423,4,1,1,106405.2001889454,0
15605850,Surname_5850,555,Spain,Female,28,10,137373.04811194405,1,0,0,37342.42611927996,1
15605851,Surname_5851,789,France,Female,68,3,30120.87130939872,1,0,0,126033.6352500707,1
15605852,Surname_5852,724,Germany,Female,40,0,140570.3268665233,2,0,1,106666.95820138152,0
15605853,Surname_5853,800,France,Male,64,6,177481.24749420333,4,1,1,190780.5448440275,0
15605854,Surname_5854,463,Spain,Female,76,3,218690.49874317154,4,1,1,27670.65390374294,0
15605855,Surname_5855,621,Germany,Male,74,4,75393.42694796025,3,1,1,111928.98479737865,0
15605856,Surname_5856,432,France,Female,73,0,186852.3654874449,1,1,1,127216.87711061601,1
15605857,Surname_5857,528,France,Female,44,1,151505.21090400947,2,0,1,127779.906626251,0
15605858,Surname_5858,559,Germany,Male,90,3,125699.75796564575,2,0,1,21343.137252154775,0
15605859,Surname_5859,849,Spain,Female,52,1,229888.88649880723,2,1,0,72287.83663046142,1
15605860,Surname_5860,813,France,Male,72,0,155001.68215383712,3,0,1,59883.16727931184,0
15605861,Surname_5861,677,Germany,Male,26,9,91517.35549969842,4,1,1,139197.52277620067,1
15605862,Surname_5862,473,France,Female,35,0,178233.23200882308,2,1,0,149728.31415658994,0
15605863,Surname_5863,830,Spain,Male,61,5,239969.24663156865,3,0,0,49761.18501394049,0
15605864,Surname_5864,462,France,Male,38,1,229544.59444967256,2,1,0,166955.2753277364,0
15605865,Surname_5865,361,Germany,Female,73,2,245067.45266649665,3,0,0,102156.43304353803,0
15605866,Surname_5866,475,France,Male,65,4,23770.857402116235,1,0,1,59962.55730849724,0
15605867,Surname_5867,402,Germany,Male,18,2,110860.92470927179,3,1,1,66953.0773545984,0
15605868,Surname_5868,680,Spain,Female,44,5,108172.32274399883,4,0,0,60072.080241432785,0
15605869,Surname_5869,738,Spain,Male,62,6,95952.8919275569,1,0,1,124843.94049226708,1
15605870,Surname_5870,632,Spain,Female,80,9,44622.72733558392,1,1,1,110142.51115901748,0
15605871,Surname_5871,489,Germany,Male,75,5,208049.75401050632,2,0,0,188358.69258388501,0
15605872,Surname_5872,750,Spain,Female,57,1,168269.68291892894,1,1,1,62000.91252916301,0
15605873,Surname_5873,739,Germany,Female,80,8,151497.60466445892,3,0,1,70643.69615787978,0
15605874,Surname_5874,446,Spain,Female,55,1,111713.27519035318,4,0,1,11230.694511797588,1
15605875,Surname_5875,354,Germany,Female,46,5,97130.50008645885,1,1,1,66684.35084768246,0
15605876,Surname_5876,406,Germany,Female,57,8,196615.56132833927,4,1,0,57667.205985595116,0
15605877,Surname_5877,761,France,Male,36,8,131708.7731969143,3,0,0,86379.19057440101,1
15605878,Surname_5878,683,Germany,Female,73,1,151912.9853235367,3,1,1,104171.70868770414,1
15605879,Surname_5879,418,France,Female,61,8,25000.803855405236,4,0,1,137347.72720348655,0
15605880,Surname_5880,467,Spain,Male,82,7,117870.8810585298,3,0,1,46458.81771264391,0
15605881,Surname_5881,725,Germany,Female,30,6,32578.754060923253,4,1,1,115719.58078782533,1
15605882,Surname_5882,408,Spain,Male,47,10,13458.424837252458,2,0,0,148442.14439469177,0
15605883,Surname_5883,382,France,Male,66,7,172323.75446388594,3,0,1,55824.60099451347,0
15605884,Surname_5884,667,France,Female,80,9,68703.43318399921,2,1,0,76730.20355121669,0
15605885,Surname_5885,399,Spain,Male,88,7,241263.40012449556,1,1,1,48972.537362501134,0
15605886,Surname_5886,717,France,Male,52,0,151374.70927141636,1,1,1,31096.092153110407,1
15605887,Surname_5887,838,France,Male,28,8,161290.50788545524,2,1,1,153678.77224396556,0
15605888,Surname_5888,368,Spain,Female,66,5,49205.72373083334,1,0,0,55612.08379263501,0
15605889,Surname_5889,563,Germany,Male,57,0,32220.721652662458,1,0,0,79838.05101833904,0
15605890,Surname_5890,546,France,Female,38,0,131352.12452908384,1,0,1,57060.501185013694,1
15605891,Surname_5891,728,Spain,Female,64,6,231390.27530287442,1,0,1,18326.68689732763,0
15605892,Surname_5892,799,France,Male,20,9,13936.27862700178,3,0,0,148508.16067802726,0
15605893,Surname_5893,827,Spain,Female,47,1,127042.9281371988,1,0,1,132232.6889588004,0
15605894,Surname_5894,396,France,Male,84,5,49677.67495234013,3,1,1,100463.95752864786,1
15605895,Surname_5895,516,Germany,Male,79,4,195496.02142726965,4,1,0,138123.82316246763,0
15605896,Surname_5896,801,France,Female,54,4,170487.18757093608,1,0,0,170834.98033226497,0
15605897,Surname_5897,638,Germany,Female,39,9,24301.625359440804,4,0,0,127507.87336174809,0
15605898,Surname_5898,490,France,Female,48,5,154084.30157267736,2,0,1,182289.1927874015,0
15605899,Surname_5899,433,Spain,Male,63,10,245900.0360282008,2,1,1,48284.08687451103,0
15605900,Surname_5900,531,France,Male,62,7,132034.78151256446,3,0,1,177837.9477782895,0
15605901,Surname_5901,740,France,Male,31,4,71362.21965159956,2,1,1,112891.61622821618,0
15605902,Surname_5902,428,Germany,Female,29,7,38033.81304519851,3,0,1,169908.89070397583,1
15605903,Surname_5903,564,France,Male,80,4,247410.5623280579,4,1,0,151323.8127705784,0
15605904,Surname_5904,363,France,Male,55,9,140953.9622492339,4,0,0,20951.573656687695,0
15605905,Surname_5905,564,France,Male,64,5,93674.60008978484,1,1,1,169181.19496547728,0
15605906,Surname_5906,752,France,Male,71,7,53578.800031097024,4,1,1,74084.8113500592,0
15605907,Surname_5907,477,France,Female,72,1,237549.80406440666,2,1,1,90395.69734780124,0
15605908,Surname_5908,659,France,Male,65,6,156757.17713265438,3,0,1,12104.161887298547,0
15605909,Surname_5909,826,France,Female,90,2,14416.78786670683,3,0,0,154157.09023860516,0
15605910,Surname_5910,597,Germany,Male,89,8,14861.649527637632,1,1,1,98721.88900007278,0
15605911,Surname_5911,753,Germany,Male,32,9,234858.97942661133,1,0,1,188527.4790493408,1
15605912,Surname_5912,378,France,Male,88,6,177524.2329260202,2,1,0,63389.609831617265,0
15605913,Surname_5913,629,Spain,Female,33,2,25857.566536563263,3,1,1,104253.63794421591,0
15605914,Surname_5914,687,Spain,Female,60,7,155939.68575928043,1,1,1,88115.61903069727,0
15605915,Surname_5915,668,France,Female,24,9,104857.87116040148,4,1,1,160500.9022322728,0
15605916,Surname_5916,551,France,Male,60,1,197175.69477676292,2,0,1,111772.27245961427,1
15605917,Surname_5917,710,Spain,Male,45,9,68428.1895896815,4,0,0,97376.80698677615,0
15605918,Surname_5918,406,France,Female,83,7,95711.71273335676,3,1,1,189895.7532424577,0
15605919,Surname_5919,741,France,Male,77,6,41847.832607728895,1,1,1,81809.23013245933,0
